Data,Ora,MWh
22/02/2024,17,"-540,483"
22/02/2024,18,"-332,205"
22/02/2024,19,"-345,981"
22/02/2024,20,"-310,772"
22/02/2024,21,"-211,047"
22/02/2024,22,"-122,947"
22/02/2024,23,"-123,419"
22/02/2024,24,"110,906"
23/02/2024,13,"0,000"
23/02/2024,14,"0,000"
23/02/2024,15,"43,843"
23/02/2024,16,"91,603"
23/02/2024,17,"70,134"
23/02/2024,18,"3,482"
23/02/2024,19,"62,276"
23/02/2024,20,"33,142"
23/02/2024,21,"92,891"
23/02/2024,22,"0,799"
23/02/2024,23,"-71,224"
23/02/2024,24,"-87,150"
24/02/2024,13,"127,927"
24/02/2024,14,"29,719"
24/02/2024,15,"-32,186"
24/02/2024,16,"1,145"
24/02/2024,17,"25,197"
24/02/2024,18,"98,732"
24/02/2024,19,"142,012"
24/02/2024,20,"244,490"
24/02/2024,21,"271,364"
24/02/2024,22,"300,148"
24/02/2024,23,"94,165"
24/02/2024,24,"33,310"
25/02/2024,13,"165,378"
25/02/2024,14,"180,201"
25/02/2024,15,"100,161"
25/02/2024,16,"116,067"
25/02/2024,17,"29,867"
25/02/2024,18,"-98,428"
25/02/2024,19,"-18,027"
25/02/2024,20,"-54,045"
25/02/2024,21,"-46,381"
25/02/2024,22,"136,006"
25/02/2024,23,"148,045"
25/02/2024,24,"71,294"
26/02/2024,13,"-67,927"
26/02/2024,14,"-80,760"
26/02/2024,15,"-15,562"
26/02/2024,16,"-70,258"
26/02/2024,17,"-60,015"
26/02/2024,18,"-112,270"
26/02/2024,19,"-15,399"
26/02/2024,20,"-22,760"
26/02/2024,21,"90,339"
26/02/2024,22,"3,277"
26/02/2024,23,"36,559"
26/02/2024,24,"78,544"
27/02/2024,13,"0,000"
27/02/2024,14,"0,000"
27/02/2024,15,"11,102"
27/02/2024,16,"135,178"
27/02/2024,17,"189,771"
27/02/2024,18,"84,021"
27/02/2024,19,"130,339"
27/02/2024,20,"174,326"
27/02/2024,21,"34,690"
27/02/2024,22,"157,210"
27/02/2024,23,"208,620"
27/02/2024,24,"108,705"
28/02/2024,13,"0,000"
28/02/2024,14,"0,000"
28/02/2024,15,"0,000"
28/02/2024,16,"0,000"
28/02/2024,17,"81,342"
28/02/2024,18,"74,901"
28/02/2024,19,"66,496"
28/02/2024,20,"56,173"
28/02/2024,21,"66,887"
28/02/2024,22,"237,254"
28/02/2024,23,"239,173"
28/02/2024,24,"322,180"
29/02/2024,13,"278,476"
29/02/2024,14,"270,652"
29/02/2024,15,"380,806"
29/02/2024,16,"166,803"
29/02/2024,17,"89,547"
29/02/2024,18,"24,908"
29/02/2024,19,"59,739"
29/02/2024,20,"142,536"
29/02/2024,21,"157,247"
29/02/2024,22,"214,468"
29/02/2024,23,"229,953"
29/02/2024,24,"144,853"
01/03/2024,13,"43,122"
01/03/2024,14,"62,915"
01/03/2024,15,"-84,116"
01/03/2024,16,"-98,842"
01/03/2024,17,"-70,647"
01/03/2024,18,"-49,694"
01/03/2024,19,"-8,785"
01/03/2024,20,"11,887"
01/03/2024,21,"-32,188"
01/03/2024,22,"102,965"
01/03/2024,23,"81,559"
01/03/2024,24,"129,770"
02/03/2024,13,"-102,838"
02/03/2024,14,"-33,627"
02/03/2024,15,"-43,228"
02/03/2024,16,"3,306"
02/03/2024,17,"-88,143"
02/03/2024,18,"48,222"
02/03/2024,19,"55,446"
02/03/2024,20,"153,996"
02/03/2024,21,"63,504"
02/03/2024,22,"-15,799"
02/03/2024,23,"-81,007"
02/03/2024,24,"-67,318"
03/03/2024,13,"24,661"
03/03/2024,14,"-18,817"
03/03/2024,15,"29,770"
03/03/2024,16,"-41,507"
03/03/2024,17,"-102,777"
03/03/2024,18,"-103,607"
03/03/2024,19,"39,322"
03/03/2024,20,"112,549"
03/03/2024,21,"2,300"
03/03/2024,22,"13,981"
03/03/2024,23,"-72,673"
03/03/2024,24,"-28,359"
04/03/2024,13,"-8,619"
04/03/2024,14,"40,862"
04/03/2024,15,"4,825"
04/03/2024,16,"-29,403"
04/03/2024,17,"-50,877"
04/03/2024,18,"-105,264"
04/03/2024,19,"-80,784"
04/03/2024,20,"-4,245"
04/03/2024,21,"72,875"
04/03/2024,22,"68,319"
04/03/2024,23,"-8,703"
04/03/2024,24,"-165,562"
05/03/2024,13,"334,453"
05/03/2024,14,"268,246"
05/03/2024,15,"43,174"
05/03/2024,16,"7,677"
05/03/2024,17,"97,782"
05/03/2024,18,"23,283"
05/03/2024,19,"18,442"
05/03/2024,20,"51,056"
05/03/2024,21,"-7,887"
05/03/2024,22,"159,899"
05/03/2024,23,"109,412"
05/03/2024,24,"100,782"
06/03/2024,13,"0,000"
06/03/2024,14,"0,000"
06/03/2024,15,"0,000"
06/03/2024,16,"0,000"
06/03/2024,17,"-10,096"
06/03/2024,18,"-50,090"
06/03/2024,19,"-108,372"
06/03/2024,20,"-196,516"
06/03/2024,21,"-29,673"
06/03/2024,22,"-11,924"
06/03/2024,23,"-40,322"
06/03/2024,24,"47,729"
07/03/2024,13,"258,324"
07/03/2024,14,"227,047"
07/03/2024,15,"80,843"
07/03/2024,16,"94,164"
07/03/2024,17,"98,989"
07/03/2024,18,"-177,490"
07/03/2024,19,"-63,296"
07/03/2024,20,"1,328"
07/03/2024,21,"-12,984"
07/03/2024,22,"-53,478"
07/03/2024,23,"-263,364"
07/03/2024,24,"29,722"
08/03/2024,13,"-23,577"
08/03/2024,14,"-19,152"
08/03/2024,15,"79,196"
08/03/2024,16,"89,219"
08/03/2024,17,"111,577"
08/03/2024,18,"4,358"
08/03/2024,19,"-6,314"
08/03/2024,20,"59,946"
08/03/2024,21,"26,821"
08/03/2024,22,"119,483"
08/03/2024,23,"113,898"
08/03/2024,24,"153,241"
09/03/2024,13,"-20,142"
09/03/2024,14,"60,384"
09/03/2024,15,"98,755"
09/03/2024,16,"65,343"
09/03/2024,17,"121,131"
09/03/2024,18,"-66,372"
09/03/2024,19,"152,915"
09/03/2024,20,"176,851"
09/03/2024,21,"-180,765"
09/03/2024,22,"3,808"
09/03/2024,23,"27,821"
09/03/2024,24,"-11,646"
10/03/2024,13,"0,000"
10/03/2024,14,"0,000"
10/03/2024,15,"0,000"
10/03/2024,16,"110,004"
10/03/2024,17,"38,663"
10/03/2024,18,"60,591"
10/03/2024,19,"-28,161"
10/03/2024,20,"-28,315"
10/03/2024,21,"-60,319"
10/03/2024,22,"-7,237"
10/03/2024,23,"-64,048"
10/03/2024,24,"-90,626"
11/03/2024,13,"104,763"
11/03/2024,14,"0,000"
11/03/2024,15,"0,000"
11/03/2024,16,"111,398"
11/03/2024,17,"-58,603"
11/03/2024,18,"-109,477"
11/03/2024,19,"-112,003"
11/03/2024,20,"-66,287"
11/03/2024,21,"-35,906"
11/03/2024,22,"-187,578"
11/03/2024,23,"-91,602"
11/03/2024,24,"59,390"
12/03/2024,13,"-82,539"
12/03/2024,14,"-51,837"
12/03/2024,15,"-80,928"
12/03/2024,16,"-100,873"
12/03/2024,17,"-163,930"
12/03/2024,18,"-217,112"
12/03/2024,19,"-215,487"
12/03/2024,20,"-135,567"
12/03/2024,21,"-199,278"
12/03/2024,22,"-121,047"
12/03/2024,23,"137,485"
12/03/2024,24,"163,958"
13/03/2024,13,"205,126"
13/03/2024,14,"71,116"
13/03/2024,15,"172,196"
13/03/2024,16,"120,517"
13/03/2024,17,"182,138"
13/03/2024,18,"80,818"
13/03/2024,19,"61,553"
13/03/2024,20,"107,158"
13/03/2024,21,"57,863"
13/03/2024,22,"108,003"
13/03/2024,23,"107,953"
13/03/2024,24,"519,351"
14/03/2024,13,"-12,603"
14/03/2024,14,"14,100"
14/03/2024,15,"-42,163"
14/03/2024,16,"-21,159"
14/03/2024,17,"-6,505"
14/03/2024,18,"28,502"
14/03/2024,19,"-20,850"
14/03/2024,20,"10,628"
14/03/2024,21,"83,871"
14/03/2024,22,"41,216"
14/03/2024,23,"-27,117"
14/03/2024,24,"-54,585"
15/03/2024,13,"-53,545"
15/03/2024,14,"-36,387"
15/03/2024,15,"-63,411"
15/03/2024,16,"-64,938"
15/03/2024,17,"-38,727"
15/03/2024,18,"-38,443"
15/03/2024,19,"-13,859"
15/03/2024,20,"-49,138"
15/03/2024,21,"16,078"
15/03/2024,22,"-39,842"
15/03/2024,23,"-78,232"
15/03/2024,24,"-10,257"
16/03/2024,13,"52,720"
